Sale_Date,Route,Tickets_Sold
2025-04-27,BCT-Jaipur,1
2025-04-27,Delhi-HWH,2
2025-04-27,Delhi-MAS,1
2025-04-27,MAS-Chennai,1
2025-04-27,NDLS-Chennai,1
2025-04-27,NDLS-HWH,1
2025-04-27,SBC-Chennai,1
2025-04-28,BCT-SBC,1
2025-04-28,Delhi-Gorakhpur,1
2025-04-28,Delhi-HWH,1
2025-04-28,Delhi-Mumbai,1
2025-04-28,Gorakhpur-SBC,1
2025-04-28,HWH-Mumbai,1
2025-04-28,NDLS-BCT,1
2025-04-28,NDLS-SBC,1
2025-04-29,Chennai-NDLS,1
2025-04-29,Delhi-Chennai,1
2025-04-29,Gorakhpur-MAS,1
2025-04-29,MAS-Delhi,1
2025-04-29,MAS-HWH,1
2025-04-29,Mumbai-Chennai,1
2025-04-29,NDLS-Jaipur,1
2025-04-29,SBC-Gorakhpur,1
2025-04-30,BCT-HWH,1
2025-04-30,Chennai-Delhi,1
2025-04-30,Chennai-Jaipur,1
2025-04-30,Delhi-Delhi,1
2025-04-30,Gorakhpur-Delhi,1
2025-04-30,HWH-MAS,1
2025-04-30,Jaipur-Gorakhpur,1
2025-04-30,Mumbai-Delhi,1
2025-05-01,BCT-Gorakhpur,1
2025-05-01,Delhi-MAS,1
2025-05-01,Gorakhpur-HWH,1
2025-05-01,Gorakhpur-Jaipur,1
2025-05-01,Gorakhpur-Mumbai,1
2025-05-01,MAS-NDLS,1
2025-05-01,Mumbai-NDLS,1
2025-05-01,SBC-Delhi,1
2025-05-02,BCT-MAS,1
2025-05-02,Delhi-Mumbai,1
2025-05-02,Gorakhpur-SBC,1
2025-05-02,MAS-BCT,1
2025-05-02,MAS-Gorakhpur,1
2025-05-02,MAS-Jaipur,1
2025-05-02,MAS-MAS,1
2025-05-02,SBC-Mumbai,1
2025-05-03,BCT-BCT,1
2025-05-03,BCT-Gorakhpur,1
2025-05-03,Gorakhpur-Delhi,1
2025-05-03,Gorakhpur-Jaipur,1
2025-05-03,Gorakhpur-NDLS,1
2025-05-03,Jaipur-Jaipur,1
2025-05-03,SBC-HWH,1
2025-05-03,SBC-Jaipur,1
2025-05-04,Chennai-Jaipur,1
2025-05-04,Delhi-BCT,1
2025-05-04,Delhi-Gorakhpur,1
2025-05-04,HWH-NDLS,1
2025-05-04,Jaipur-SBC,1
2025-05-04,MAS-MAS,1
2025-05-04,Mumbai-MAS,1
2025-05-04,SBC-HWH,1
2025-05-05,Delhi-Delhi,1
2025-05-05,Gorakhpur-BCT,1
2025-05-05,Gorakhpur-HWH,1
2025-05-05,HWH-BCT,1
2025-05-05,Mumbai-Gorakhpur,1
2025-05-05,Mumbai-Jaipur,1
2025-05-05,NDLS-NDLS,1
2025-05-05,SBC-HWH,1
2025-05-06,Gorakhpur-Chennai,1
2025-05-06,Gorakhpur-Jaipur,1
2025-05-06,Mumbai-Jaipur,1
2025-05-06,NDLS-Chennai,2
2025-05-06,NDLS-Jaipur,1
2025-05-06,SBC-Gorakhpur,1
2025-05-06,SBC-Jaipur,1
2025-05-07,BCT-Delhi,1
2025-05-07,Chennai-BCT,1
2025-05-07,Chennai-NDLS,1
2025-05-07,Gorakhpur-Chennai,1
2025-05-07,HWH-Jaipur,1
2025-05-07,Jaipur-NDLS,1
2025-05-07,Mumbai-NDLS,1
2025-05-07,SBC-HWH,1
2025-05-08,BCT-HWH,1
2025-05-08,Gorakhpur-Chennai,1
2025-05-08,MAS-Gorakhpur,1
2025-05-08,Mumbai-BCT,1
2025-05-08,NDLS-Delhi,1
2025-05-08,NDLS-Mumbai,2
2025-05-08,SBC-Jaipur,1
2025-05-09,BCT-BCT,1
2025-05-09,HWH-MAS,1
2025-05-09,Jaipur-HWH,1
2025-05-09,MAS-SBC,1
2025-05-09,Mumbai-Chennai,1
2025-05-09,SBC-Delhi,2
2025-05-09,SBC-Mumbai,1
2025-05-10,BCT-HWH,1
2025-05-10,Chennai-Gorakhpur,1
2025-05-10,Delhi-HWH,1
2025-05-10,Gorakhpur-BCT,1
2025-05-10,Gorakhpur-Chennai,1
2025-05-10,Jaipur-Delhi,1
2025-05-10,Jaipur-HWH,1
2025-05-10,SBC-MAS,1
2025-05-11,BCT-HWH,1
2025-05-11,Chennai-Mumbai,1
2025-05-11,Gorakhpur-BCT,2
2025-05-11,Gorakhpur-Chennai,1
2025-05-11,Gorakhpur-NDLS,1
2025-05-11,Jaipur-HWH,1
2025-05-11,SBC-Mumbai,1
2025-05-12,BCT-BCT,1
2025-05-12,BCT-Chennai,1
2025-05-12,Chennai-SBC,1
2025-05-12,Gorakhpur-Chennai,1
2025-05-12,HWH-BCT,1
2025-05-12,Jaipur-Gorakhpur,1
2025-05-12,Jaipur-SBC,1
2025-05-12,Mumbai-Gorakhpur,1
2025-05-13,Delhi-MAS,1
2025-05-13,HWH-Jaipur,1
2025-05-13,MAS-Chennai,1
2025-05-13,MAS-Mumbai,1
2025-05-13,Mumbai-Gorakhpur,1
2025-05-13,NDLS-Delhi,1
2025-05-13,NDLS-Jaipur,1
2025-05-13,NDLS-MAS,1
2025-05-14,BCT-Gorakhpur,1
2025-05-14,Chennai-BCT,1
2025-05-14,Delhi-Gorakhpur,1
2025-05-14,Gorakhpur-NDLS,1
2025-05-14,Gorakhpur-SBC,1
2025-05-14,HWH-MAS,1
2025-05-14,Jaipur-Chennai,1
2025-05-14,Mumbai-MAS,1
2025-05-14,NDLS-Delhi,1
2025-05-15,HWH-BCT,1
2025-05-15,HWH-HWH,1
2025-05-15,HWH-NDLS,1
2025-05-15,HWH-SBC,1
2025-05-15,Mumbai-MAS,1
2025-05-15,SBC-BCT,1
2025-05-15,SBC-HWH,1
2025-05-15,SBC-SBC,1
2025-05-16,BCT-BCT,1
2025-05-16,Delhi-SBC,1
2025-05-16,MAS-Jaipur,1
2025-05-16,Mumbai-Chennai,1
2025-05-16,Mumbai-Jaipur,1
2025-05-16,NDLS-Delhi,1
2025-05-16,NDLS-Mumbai,1
2025-05-16,SBC-Delhi,1
2025-05-17,BCT-Chennai,1
2025-05-17,Chennai-Mumbai,2
2025-05-17,Gorakhpur-MAS,1
2025-05-17,MAS-Mumbai,1
2025-05-17,Mumbai-Mumbai,1
2025-05-17,SBC-Jaipur,1
2025-05-17,SBC-NDLS,1
2025-05-18,BCT-Gorakhpur,1
2025-05-18,Chennai-Jaipur,1
2025-05-18,Delhi-SBC,1
2025-05-18,Gorakhpur-NDLS,1
2025-05-18,HWH-Delhi,1
2025-05-18,HWH-Mumbai,1
2025-05-18,Jaipur-SBC,1
2025-05-18,SBC-SBC,1
2025-05-19,Chennai-HWH,1
2025-05-19,Chennai-MAS,1
2025-05-19,Delhi-Chennai,1
2025-05-19,Delhi-SBC,1
2025-05-19,Mumbai-Mumbai,1
2025-05-19,NDLS-Gorakhpur,1
2025-05-19,NDLS-MAS,1
2025-05-19,SBC-Delhi,1
2025-05-20,BCT-MAS,1
2025-05-20,Delhi-BCT,2
2025-05-20,Gorakhpur-NDLS,1
2025-05-20,MAS-Jaipur,1
2025-05-20,MAS-Mumbai,1
2025-05-20,SBC-Jaipur,1
2025-05-20,SBC-MAS,1
2025-05-21,Chennai-BCT,1
2025-05-21,Gorakhpur-Delhi,1
2025-05-21,Gorakhpur-Gorakhpur,1
2025-05-21,HWH-HWH,1
2025-05-21,HWH-MAS,1
2025-05-21,MAS-Mumbai,1
2025-05-21,Mumbai-Gorakhpur,1
2025-05-21,SBC-SBC,1
2025-05-22,BCT-SBC,1
2025-05-22,Chennai-Gorakhpur,1
2025-05-22,Gorakhpur-Chennai,1
2025-05-22,HWH-Jaipur,1
2025-05-22,HWH-Mumbai,1
2025-05-22,MAS-HWH,1
2025-05-22,NDLS-SBC,1
2025-05-22,SBC-MAS,1
2025-05-23,BCT-Gorakhpur,1
2025-05-23,BCT-Mumbai,1
2025-05-23,Delhi-BCT,1
2025-05-23,Gorakhpur-Mumbai,1
2025-05-23,Gorakhpur-SBC,1
2025-05-23,HWH-Gorakhpur,1
2025-05-23,Jaipur-Mumbai,1
2025-05-23,NDLS-SBC,1
2025-05-24,BCT-Jaipur,1
2025-05-24,Chennai-SBC,1
2025-05-24,HWH-Jaipur,1
2025-05-24,Jaipur-Delhi,1
2025-05-24,Jaipur-SBC,1
2025-05-24,Mumbai-NDLS,1
2025-05-24,NDLS-Mumbai,1
2025-05-24,SBC-BCT,1
2025-05-25,BCT-NDLS,1
2025-05-25,Chennai-SBC,1
2025-05-25,Gorakhpur-Jaipur,1
2025-05-25,HWH-MAS,1
2025-05-25,Jaipur-Chennai,1
2025-05-25,Jaipur-NDLS,1
2025-05-25,MAS-Chennai,1
2025-05-25,SBC-Mumbai,1
2025-05-26,Delhi-Gorakhpur,1
2025-05-26,Gorakhpur-Chennai,1
2025-05-26,Jaipur-MAS,1
2025-05-26,MAS-SBC,1
2025-05-26,Mumbai-Mumbai,1
2025-05-26,NDLS-MAS,1
2025-05-26,NDLS-Mumbai,1
2025-05-26,SBC-Chennai,1
2025-05-27,BCT-Delhi,1
2025-05-27,BCT-NDLS,1
2025-05-27,Chennai-Gorakhpur,1
2025-05-27,Delhi-HWH,1
2025-05-27,HWH-Jaipur,1
2025-05-27,MAS-HWH,1
2025-05-27,Mumbai-Chennai,1
2025-05-27,SBC-SBC,1
2025-05-28,BCT-Chennai,1
2025-05-28,BCT-Gorakhpur,1
2025-05-28,BCT-MAS,1
2025-05-28,Delhi-Chennai,1
2025-05-28,HWH-Delhi,1
2025-05-28,HWH-SBC,1
2025-05-28,Mumbai-BCT,1
2025-05-28,NDLS-Chennai,1
2025-05-29,BCT-Delhi,2
2025-05-29,BCT-SBC,2
2025-05-29,Gorakhpur-Gorakhpur,1
2025-05-29,HWH-Mumbai,1
2025-05-29,MAS-Gorakhpur,1
2025-05-29,SBC-Jaipur,1
2025-05-30,Chennai-Mumbai,1
2025-05-30,Delhi-HWH,1
2025-05-30,Gorakhpur-BCT,1
2025-05-30,HWH-SBC,1
2025-05-30,Mumbai-Jaipur,1
2025-05-30,Mumbai-MAS,1
2025-05-30,SBC-Jaipur,1
2025-05-30,SBC-SBC,1
2025-05-31,BCT-SBC,1
2025-05-31,Chennai-Delhi,1
2025-05-31,Gorakhpur-HWH,1
2025-05-31,Gorakhpur-Jaipur,1
2025-05-31,HWH-NDLS,1
2025-05-31,MAS-Mumbai,1
2025-05-31,Mumbai-BCT,1
2025-05-31,NDLS-HWH,1
2025-06-01,BCT-Gorakhpur,1
2025-06-01,Chennai-NDLS,2
2025-06-01,Delhi-BCT,1
2025-06-01,Gorakhpur-Mumbai,1
2025-06-01,HWH-Chennai,1
2025-06-01,HWH-Mumbai,1
2025-06-01,Jaipur-HWH,1
2025-06-02,BCT-BCT,1
2025-06-02,BCT-Mumbai,1
2025-06-02,HWH-Chennai,1
2025-06-02,HWH-HWH,1
2025-06-02,MAS-HWH,1
2025-06-02,MAS-Jaipur,1
2025-06-02,Mumbai-Gorakhpur,1
2025-06-02,NDLS-SBC,1
2025-06-03,BCT-Delhi,1
2025-06-03,Gorakhpur-BCT,1
2025-06-03,HWH-Mumbai,1
2025-06-03,Jaipur-Gorakhpur,1
2025-06-03,MAS-Gorakhpur,1
2025-06-03,MAS-NDLS,1
2025-06-03,Mumbai-Mumbai,1
2025-06-03,NDLS-HWH,1
2025-06-04,Chennai-MAS,1
2025-06-04,Gorakhpur-Jaipur,1
2025-06-04,Gorakhpur-SBC,1
2025-06-04,MAS-BCT,1
2025-06-04,MAS-HWH,1
2025-06-04,Mumbai-Gorakhpur,1
2025-06-04,SBC-Gorakhpur,1
2025-06-04,SBC-MAS,1
2025-06-05,BCT-SBC,1
2025-06-05,Delhi-Chennai,1
2025-06-05,Delhi-Delhi,1
2025-06-05,HWH-Chennai,1
2025-06-05,Jaipur-Gorakhpur,1
2025-06-05,Jaipur-Mumbai,1
2025-06-05,NDLS-Chennai,1
2025-06-05,NDLS-SBC,1
2025-06-06,BCT-Chennai,1
2025-06-06,Delhi-Gorakhpur,1
2025-06-06,Delhi-NDLS,1
2025-06-06,HWH-Chennai,1
2025-06-06,HWH-Delhi,1
2025-06-06,HWH-HWH,1
2025-06-06,Jaipur-NDLS,1
2025-06-06,MAS-HWH,1
2025-06-07,BCT-Chennai,1
2025-06-07,Gorakhpur-Mumbai,1
2025-06-07,MAS-Chennai,1
2025-06-07,MAS-Mumbai,1
2025-06-07,MAS-NDLS,1
2025-06-07,MAS-SBC,1
2025-06-07,Mumbai-HWH,1
2025-06-07,SBC-MAS,1
2025-06-08,Gorakhpur-SBC,1
2025-06-08,HWH-HWH,1
2025-06-08,Jaipur-NDLS,1
2025-06-08,Mumbai-BCT,1
2025-06-08,NDLS-Delhi,1
2025-06-08,NDLS-SBC,2
2025-06-08,SBC-Delhi,1
2025-06-09,Chennai-Delhi,1
2025-06-09,Delhi-Gorakhpur,1
2025-06-09,Delhi-NDLS,1
2025-06-09,Delhi-SBC,1
2025-06-09,Jaipur-Jaipur,1
2025-06-09,MAS-Mumbai,1
2025-06-09,Mumbai-Gorakhpur,1
2025-06-09,NDLS-Mumbai,1
2025-06-10,Chennai-Chennai,1
2025-06-10,Gorakhpur-BCT,1
2025-06-10,HWH-Delhi,1
2025-06-10,HWH-SBC,1
2025-06-10,Jaipur-MAS,1
2025-06-10,Jaipur-NDLS,1
2025-06-10,SBC-MAS,1
2025-06-10,SBC-SBC,1
2025-06-11,BCT-Chennai,1
2025-06-11,Chennai-Mumbai,1
2025-06-11,Gorakhpur-MAS,1
2025-06-11,HWH-BCT,1
2025-06-11,HWH-SBC,1
2025-06-11,MAS-Gorakhpur,1
2025-06-11,SBC-Delhi,1
2025-06-11,SBC-SBC,1
2025-06-12,HWH-Chennai,1
2025-06-12,Jaipur-Jaipur,1
2025-06-12,Jaipur-MAS,1
2025-06-12,MAS-BCT,1
2025-06-12,MAS-HWH,1
2025-06-12,Mumbai-MAS,1
2025-06-12,NDLS-Gorakhpur,1
2025-06-12,NDLS-MAS,1
2025-06-13,BCT-BCT,1
2025-06-13,Chennai-BCT,1
2025-06-13,Delhi-HWH,1
2025-06-13,Jaipur-Jaipur,1
2025-06-13,MAS-Chennai,1
2025-06-13,MAS-Gorakhpur,1
2025-06-13,MAS-Mumbai,1
2025-06-13,Mumbai-NDLS,1
2025-06-14,Chennai-BCT,1
2025-06-14,Gorakhpur-Chennai,1
2025-06-14,HWH-SBC,1
2025-06-14,MAS-SBC,1
2025-06-14,NDLS-BCT,1
2025-06-14,NDLS-Jaipur,1
2025-06-14,NDLS-Mumbai,1
2025-06-14,SBC-MAS,1
2025-06-15,Delhi-BCT,1
2025-06-15,Delhi-Chennai,1
2025-06-15,Delhi-HWH,1
2025-06-15,HWH-SBC,1
2025-06-15,MAS-Chennai,1
2025-06-15,Mumbai-Delhi,1
2025-06-15,NDLS-NDLS,1
2025-06-15,SBC-BCT,1
2025-06-16,BCT-Mumbai,1
2025-06-16,Delhi-BCT,1
2025-06-16,Delhi-Mumbai,1
2025-06-16,Gorakhpur-NDLS,1
2025-06-16,Gorakhpur-SBC,1
2025-06-16,MAS-MAS,1
2025-06-16,Mumbai-Delhi,1
2025-06-16,NDLS-Gorakhpur,1
2025-06-17,BCT-BCT,1
2025-06-17,Chennai-Delhi,1
2025-06-17,Gorakhpur-NDLS,1
2025-06-17,HWH-Chennai,1
2025-06-17,HWH-Delhi,1
2025-06-17,HWH-Gorakhpur,1
2025-06-17,Jaipur-Gorakhpur,1
2025-06-17,NDLS-BCT,1
2025-06-18,BCT-NDLS,1
2025-06-18,Chennai-Mumbai,1
2025-06-18,Chennai-SBC,1
2025-06-18,Delhi-MAS,1
2025-06-18,Gorakhpur-Mumbai,1
2025-06-18,HWH-MAS,1
2025-06-18,Mumbai-Chennai,1
2025-06-18,NDLS-Mumbai,1
2025-06-19,BCT-BCT,2
2025-06-19,Delhi-Gorakhpur,1
2025-06-19,Gorakhpur-MAS,1
2025-06-19,HWH-Chennai,1
2025-06-19,Mumbai-Jaipur,1
2025-06-19,Mumbai-MAS,1
2025-06-19,NDLS-MAS,1
2025-06-20,Chennai-BCT,1
2025-06-20,Chennai-NDLS,2
2025-06-20,Delhi-Delhi,1
2025-06-20,Delhi-NDLS,1
2025-06-20,Gorakhpur-Delhi,1
2025-06-20,Jaipur-BCT,1
2025-06-20,Mumbai-BCT,1
2025-06-21,BCT-Delhi,2
2025-06-21,Delhi-HWH,1
2025-06-21,HWH-HWH,1
2025-06-21,HWH-NDLS,1
2025-06-21,Mumbai-Delhi,1
2025-06-21,Mumbai-MAS,1
2025-06-21,Mumbai-Mumbai,1
2025-06-22,BCT-Gorakhpur,1
2025-06-22,BCT-HWH,1
2025-06-22,Chennai-HWH,1
2025-06-22,Delhi-Gorakhpur,1
2025-06-22,Delhi-SBC,1
2025-06-22,MAS-NDLS,1
2025-06-22,NDLS-BCT,1
2025-06-22,NDLS-Chennai,1
2025-06-23,Chennai-Jaipur,1
2025-06-23,Delhi-Jaipur,1
2025-06-23,Gorakhpur-Gorakhpur,1
2025-06-23,Gorakhpur-NDLS,1
2025-06-23,MAS-Gorakhpur,1
2025-06-23,Mumbai-BCT,1
2025-06-23,Mumbai-HWH,1
2025-06-23,Mumbai-Jaipur,1
2025-06-24,Gorakhpur-Jaipur,1
2025-06-24,HWH-Gorakhpur,1
2025-06-24,Jaipur-Delhi,1
2025-06-24,Jaipur-Mumbai,1
2025-06-24,MAS-BCT,1
2025-06-24,MAS-NDLS,1
2025-06-24,NDLS-BCT,1
2025-06-24,SBC-BCT,1
2025-06-25,BCT-SBC,1
2025-06-25,Chennai-Chennai,1
2025-06-25,Chennai-SBC,1
2025-06-25,HWH-BCT,1
2025-06-25,MAS-HWH,1
2025-06-25,Mumbai-BCT,1
2025-06-25,SBC-MAS,1
2025-06-25,SBC-Mumbai,1
2025-06-26,BCT-Delhi,1
2025-06-26,BCT-Mumbai,1
2025-06-26,Chennai-Chennai,1
2025-06-26,Chennai-MAS,1
2025-06-26,Delhi-SBC,1
2025-06-26,NDLS-MAS,1
2025-06-26,SBC-HWH,1
2025-06-26,SBC-Jaipur,1
2025-06-27,Chennai-BCT,1
2025-06-27,Chennai-SBC,1
2025-06-27,Gorakhpur-Mumbai,1
2025-06-27,HWH-Chennai,1
2025-06-27,HWH-Delhi,1
2025-06-27,Jaipur-Gorakhpur,1
2025-06-27,MAS-SBC,1
2025-06-27,SBC-Mumbai,1
2025-06-28,Delhi-HWH,1
2025-06-28,Delhi-SBC,1
2025-06-28,Gorakhpur-Chennai,1
2025-06-28,Gorakhpur-Jaipur,1
2025-06-28,Mumbai-Mumbai,1
2025-06-28,NDLS-Mumbai,1
2025-06-28,SBC-Jaipur,1
2025-06-28,SBC-NDLS,1
2025-06-29,BCT-Gorakhpur,1
2025-06-29,BCT-SBC,1
2025-06-29,Chennai-Chennai,1
2025-06-29,Gorakhpur-BCT,1
2025-06-29,Gorakhpur-MAS,1
2025-06-29,Jaipur-Chennai,1
2025-06-29,Jaipur-Mumbai,1
2025-06-29,MAS-Gorakhpur,1
2025-06-30,Delhi-MAS,1
2025-06-30,Gorakhpur-Jaipur,1
2025-06-30,HWH-Jaipur,1
2025-06-30,HWH-NDLS,1
2025-06-30,Jaipur-SBC,1
2025-06-30,MAS-Delhi,1
2025-06-30,MAS-Gorakhpur,1
2025-06-30,NDLS-Chennai,1
2025-07-01,BCT-BCT,1
2025-07-01,BCT-Jaipur,1
2025-07-01,Chennai-BCT,1
2025-07-01,Delhi-SBC,1
2025-07-01,Gorakhpur-HWH,1
2025-07-01,HWH-Jaipur,1
2025-07-01,Mumbai-Delhi,1
2025-07-01,NDLS-SBC,1
2025-07-02,BCT-Delhi,1
2025-07-02,Delhi-MAS,1
2025-07-02,Jaipur-MAS,1
2025-07-02,Jaipur-SBC,1
2025-07-02,MAS-HWH,1
2025-07-02,MAS-MAS,1
2025-07-02,Mumbai-BCT,1
2025-07-02,Mumbai-Gorakhpur,1
2025-07-03,BCT-Mumbai,1
2025-07-03,Chennai-BCT,1
2025-07-03,Chennai-Jaipur,1
2025-07-03,Gorakhpur-Gorakhpur,1
2025-07-03,MAS-Gorakhpur,1
2025-07-03,MAS-HWH,1
2025-07-03,Mumbai-HWH,1
2025-07-03,SBC-Gorakhpur,1
2025-07-04,Chennai-Delhi,2
2025-07-04,Chennai-NDLS,1
2025-07-04,Gorakhpur-MAS,1
2025-07-04,HWH-MAS,1
2025-07-04,Jaipur-Chennai,1
2025-07-04,MAS-Chennai,1
2025-07-04,MAS-HWH,1
2025-07-05,Chennai-Delhi,1
2025-07-05,Delhi-SBC,1
2025-07-05,Jaipur-SBC,1
2025-07-05,MAS-Jaipur,1
2025-07-05,MAS-MAS,1
2025-07-05,Mumbai-Chennai,1
2025-07-05,SBC-MAS,2
2025-07-06,Chennai-Delhi,1
2025-07-06,Gorakhpur-Delhi,1
2025-07-06,HWH-Mumbai,1
2025-07-06,Jaipur-Jaipur,1
2025-07-06,Mumbai-Chennai,1
2025-07-06,Mumbai-SBC,1
2025-07-06,NDLS-MAS,1
2025-07-06,SBC-Delhi,1
2025-07-07,Chennai-Chennai,1
2025-07-07,Delhi-MAS,1
2025-07-07,Delhi-SBC,1
2025-07-07,Jaipur-Mumbai,1
2025-07-07,MAS-Gorakhpur,1
2025-07-07,Mumbai-Delhi,1
2025-07-07,Mumbai-MAS,1
2025-07-07,NDLS-Jaipur,1
2025-07-08,Chennai-Chennai,1
2025-07-08,Gorakhpur-BCT,1
2025-07-08,Gorakhpur-Delhi,1
2025-07-08,Gorakhpur-Gorakhpur,1
2025-07-08,MAS-Gorakhpur,1
2025-07-08,SBC-Jaipur,1
2025-07-08,SBC-Mumbai,1
2025-07-08,SBC-SBC,1
2025-07-09,BCT-BCT,1
2025-07-09,BCT-NDLS,1
2025-07-09,Delhi-BCT,1
2025-07-09,HWH-HWH,1
2025-07-09,Jaipur-Gorakhpur,1
2025-07-09,MAS-NDLS,1
2025-07-09,NDLS-HWH,1
2025-07-09,NDLS-SBC,1
2025-07-10,BCT-NDLS,1
2025-07-10,Chennai-Mumbai,1
2025-07-10,Gorakhpur-Jaipur,1
2025-07-10,HWH-Gorakhpur,1
2025-07-10,HWH-SBC,1
2025-07-10,Jaipur-Chennai,1
2025-07-10,Mumbai-NDLS,1
2025-07-10,NDLS-Delhi,1
2025-07-11,BCT-MAS,1
2025-07-11,Chennai-Jaipur,1
2025-07-11,Delhi-Chennai,1
2025-07-11,Delhi-MAS,1
2025-07-11,HWH-Delhi,1
2025-07-11,Jaipur-Jaipur,1
2025-07-11,SBC-Gorakhpur,1
2025-07-11,SBC-NDLS,1
2025-07-12,BCT-BCT,1
2025-07-12,BCT-Jaipur,1
2025-07-12,Gorakhpur-HWH,1
2025-07-12,HWH-NDLS,1
2025-07-12,Jaipur-HWH,1
2025-07-12,Mumbai-Mumbai,1
2025-07-12,NDLS-BCT,1
2025-07-12,SBC-Chennai,1
2025-07-13,BCT-Chennai,2
2025-07-13,Delhi-Delhi,1
2025-07-13,Delhi-MAS,1
2025-07-13,Gorakhpur-MAS,1
2025-07-13,HWH-Delhi,1
2025-07-13,Jaipur-Mumbai,1
2025-07-13,NDLS-HWH,1
2025-07-14,BCT-Chennai,1
2025-07-14,BCT-Delhi,1
2025-07-14,Chennai-Gorakhpur,1
2025-07-14,Chennai-SBC,1
2025-07-14,Delhi-Gorakhpur,1
2025-07-14,Gorakhpur-MAS,1
2025-07-14,MAS-NDLS,1
2025-07-14,SBC-Chennai,1
2025-07-15,Chennai-Mumbai,1
2025-07-15,HWH-MAS,1
2025-07-15,Jaipur-NDLS,1
2025-07-15,Jaipur-SBC,1
2025-07-15,Mumbai-BCT,2
2025-07-15,SBC-Delhi,1
2025-07-15,SBC-Mumbai,1
2025-07-16,BCT-MAS,1
2025-07-16,Chennai-Gorakhpur,1
2025-07-16,Chennai-Mumbai,1
2025-07-16,Gorakhpur-BCT,1
2025-07-16,Gorakhpur-Delhi,1
2025-07-16,Gorakhpur-Jaipur,1
2025-07-16,NDLS-Delhi,1
2025-07-16,SBC-HWH,1
2025-07-17,BCT-SBC,1
2025-07-17,Delhi-MAS,1
2025-07-17,Gorakhpur-Jaipur,1
2025-07-17,HWH-Jaipur,1
2025-07-17,HWH-NDLS,2
2025-07-17,Jaipur-Jaipur,1
2025-07-17,NDLS-HWH,1
2025-07-18,Chennai-MAS,1
2025-07-18,Gorakhpur-Jaipur,1
2025-07-18,HWH-Delhi,1
2025-07-18,HWH-Gorakhpur,1
2025-07-18,HWH-Mumbai,1
2025-07-18,Mumbai-Chennai,1
2025-07-18,NDLS-MAS,1
2025-07-18,SBC-Chennai,1
2025-07-19,BCT-NDLS,2
2025-07-19,Gorakhpur-Gorakhpur,1
2025-07-19,Gorakhpur-MAS,1
2025-07-19,Gorakhpur-SBC,1
2025-07-19,HWH-NDLS,1
2025-07-19,Jaipur-Gorakhpur,1
2025-07-19,MAS-MAS,1
2025-07-20,BCT-Delhi,1
2025-07-20,Chennai-BCT,1
2025-07-20,Delhi-BCT,1
2025-07-20,Gorakhpur-Mumbai,1
2025-07-20,HWH-Delhi,1
2025-07-20,Jaipur-SBC,1
2025-07-20,MAS-Delhi,1
2025-07-20,SBC-Gorakhpur,1
2025-07-20,SBC-NDLS,1
2025-07-21,Chennai-BCT,1
2025-07-21,Chennai-Mumbai,1
2025-07-21,Delhi-Delhi,1
2025-07-21,Delhi-Gorakhpur,1
2025-07-21,Delhi-SBC,1
2025-07-21,Gorakhpur-Jaipur,1
2025-07-21,MAS-Mumbai,1
2025-07-21,NDLS-BCT,1
2025-07-22,Delhi-Jaipur,1
2025-07-22,Gorakhpur-HWH,1
2025-07-22,HWH-Chennai,1
2025-07-22,HWH-Gorakhpur,1
2025-07-22,Jaipur-HWH,1
2025-07-22,Mumbai-HWH,1
2025-07-22,NDLS-MAS,1
2025-07-22,SBC-HWH,1
2025-07-23,Chennai-Mumbai,2
2025-07-23,Delhi-BCT,1
2025-07-23,Jaipur-Gorakhpur,2
2025-07-23,MAS-Delhi,1
2025-07-23,MAS-Jaipur,1
2025-07-23,Mumbai-HWH,1
2025-07-24,BCT-Chennai,1
2025-07-24,Chennai-Chennai,1
2025-07-24,Delhi-Jaipur,1
2025-07-24,Gorakhpur-Delhi,1
2025-07-24,Gorakhpur-Gorakhpur,1
2025-07-24,Jaipur-Delhi,1
2025-07-24,Jaipur-Mumbai,1
2025-07-24,SBC-Delhi,1
2025-07-25,Chennai-BCT,1
2025-07-25,Chennai-MAS,1
2025-07-25,Delhi-Chennai,1
2025-07-25,HWH-MAS,1
2025-07-25,Mumbai-Gorakhpur,1
2025-07-25,Mumbai-NDLS,1
2025-07-25,SBC-Chennai,1
2025-07-25,SBC-NDLS,1
2025-07-26,Chennai-BCT,1
2025-07-26,Delhi-BCT,1
2025-07-26,MAS-Chennai,1
2025-07-26,MAS-HWH,1
2025-07-26,MAS-Jaipur,1
2025-07-26,Mumbai-Delhi,1
2025-07-26,Mumbai-MAS,1
2025-07-26,SBC-MAS,1
2025-07-27,BCT-Chennai,1
2025-07-27,Delhi-HWH,1
2025-07-27,Delhi-Mumbai,1
2025-07-27,HWH-HWH,1
2025-07-27,Jaipur-Mumbai,1
2025-07-27,Mumbai-SBC,1
2025-07-27,SBC-HWH,1
2025-07-27,SBC-Jaipur,1
2025-07-28,BCT-SBC,1
2025-07-28,Chennai-Jaipur,1
2025-07-28,Gorakhpur-Gorakhpur,1
2025-07-28,Gorakhpur-NDLS,1
2025-07-28,HWH-Mumbai,1
2025-07-28,Jaipur-Jaipur,1
2025-07-28,Mumbai-NDLS,1
2025-07-28,SBC-Chennai,1
2025-07-29,Chennai-MAS,1
2025-07-29,Gorakhpur-BCT,1
